FLIGHT PRICES:

400.0,399.0,407.0,415.0,423.0,413.0,409.0,411.0,407.0,403.0,409.0,404.0,399.0,397.0,391.0,395.0,387.0,386.0,380.0,372.0,371.0,364.0,364.0,356.0,347.0,342.0,332.0,322.0,324.0,328.0,333.0,341.0,345.0,353.0,357.0,355.0,354.0,357.0,362.0,364.0,359.0,356.0,359.0,363.0,358.0,361.0,363.0,370.0,363.0,355.0,363.0,371.0,
313.0,319.0,322.0,326.0,332.0,327.0,333.0,340.0,340.0,335.0,334.0,343.0,349.0,346.0,340.0,338.0,329.0,331.0,333.0,324.0,327.0,331.0,325.0,321.0,327.0,317.0,321.0,327.0,325.0,320.0,324.0,324.0,324.0,320.0,320.0,320.0,316.0,312.0,308.0,300.0,291.0,294.0,289.0,288.0,280.0,277.0,268.0,262.0,254.0,250.0,241.0,242.0,
286.0,295.0,289.0,292.0,302.0,292.0,289.0,298.0,291.0,282.0,280.0,272.0,276.0,280.0,274.0,276.0,270.0,280.0,273.0,280.0,276.0,280.0,271.0,270.0,277.0,273.0,266.0,270.0,266.0,272.0,280.0,267.0,268.0,270.0,279.0,273.0,271.0,271.0,274.0,282.0,277.0,280.0,285.0,288.0,296.0,295.0,296.0,295.0,298.0,293.0,288.0,283.0,
352.0,345.0,355.0,353.0,353.0,345.0,337.0,334.0,325.0,328.0,336.0,331.0,326.0,325.0,323.0,324.0,325.0,333.0,338.0,345.0,343.0,337.0,343.0,337.0,334.0,337.0,331.0,332.0,329.0,320.0,300.0,302.0,311.0,308.0,307.0,303.0,306.0,317.0,320.0,327.0,336.0,348.0,358.0,368.0,363.0,372.0,383.0,373.0,382.0,374.0,382.0,386.0,
378.0,368.0,371.0,369.0,360.0,351.0,359.0,358.0,352.0,350.0,340.0,342.0,341.0,344.0,347.0,341.0,335.0,339.0,331.0,323.0,317.0,310.0,307.0,302.0,304.0,298.0,296.0,291.0,285.0,281.0,278.0,288.0,296.0,306.0,306.0,311.0,310.0,316.0,318.0,323.0,327.0,326.0,325.0,333.0,330.0,329.0,339.0,339.0,341.0,336.0,342.0,339.0,
286.0,289.0,289.0,280.0,273.0,267.0,271.0,275.0,270.0,260.0,256.0,259.0,254.0,254.0,257.0,260.0,252.0,252.0,251.0,256.0,255.0,260.0,256.0,257.0,247.0,246.0,236.0,236.0,226.0,220.0,220.0,205.0,210.0,214.0,204.0,194.0,196.0,198.0,193.0,185.0,178.0,175.0,178.0,178.0,180.0,181.0,175.0,174.0,166.0,158.0,153.0,153.0,
395.0,403.0,408.0,405.0,410.0,412.0,419.0,417.0,422.0,423.0,423.0,435.0,449.0,455.0,462.0,474.0,487.0,481.0,486.0,478.0,470.0,477.0,483.0,489.0,479.0,496.0,512.0,520.0,535.0,525.0,552.0,561.0,553.0,543.0,566.0,563.0,564.0,578.0,598.0,616.0,633.0,643.0,633.0,632.0,658.0,666.0,688.0,711.0,730.0,750.0,762.0,787.0,
364.0,360.0,359.0,366.0,376.0,373.0,370.0,378.0,387.0,389.0,395.0,392.0,387.0,391.0,390.0,382.0,385.0,375.0,367.0,360.0,354.0,353.0,345.0,355.0,350.0,343.0,351.0,358.0,362.0,364.0,367.0,369.0,375.0,377.0,385.0,376.0,366.0,363.0,371.0,381.0,379.0,383.0,384.0,394.0,398.0,405.0,400.0,411.0,406.0,397.0,393.0,398.0,

