FLIGHT PRICES:

333.0,328.0,330.0,325.0,325.0,326.0,332.0,337.0,339.0,331.0,331.0,324.0,323.0,326.0,316.0,319.0,317.0,315.0,313.0,314.0,315.0,310.0,300.0,301.0,298.0,290.0,282.0,289.0,296.0,304.0,309.0,319.0,328.0,328.0,326.0,334.0,332.0,336.0,334.0,332.0,342.0,348.0,350.0,357.0,352.0,357.0,353.0,360.0,359.0,362.0,372.0,364.0,361.0,
288.0,285.0,276.0,271.0,268.0,264.0,264.0,255.0,252.0,247.0,250.0,255.0,254.0,250.0,248.0,243.0,238.0,228.0,223.0,221.0,224.0,223.0,215.0,215.0,219.0,217.0,215.0,205.0,203.0,194.0,189.0,191.0,181.0,172.0,164.0,157.0,151.0,150.0,160.0,166.0,170.0,175.0,176.0,184.0,192.0,202.0,210.0,213.0,223.0,221.0,226.0,227.0,230.0,
279.0,283.0,276.0,273.0,283.0,283.0,288.0,296.0,295.0,295.0,299.0,297.0,290.0,296.0,303.0,314.0,319.0,309.0,308.0,298.0,308.0,317.0,313.0,305.0,302.0,303.0,303.0,297.0,305.0,296.0,305.0,303.0,301.0,305.0,300.0,311.0,313.0,309.0,307.0,297.0,296.0,293.0,293.0,283.0,282.0,286.0,288.0,284.0,287.0,289.0,287.0,277.0,289.0,
343.0,336.0,346.0,342.0,353.0,363.0,369.0,369.0,380.0,374.0,376.0,374.0,374.0,387.0,393.0,396.0,400.0,410.0,408.0,408.0,425.0,429.0,439.0,430.0,432.0,432.0,432.0,429.0,428.0,431.0,452.0,456.0,476.0,493.0,486.0,477.0,468.0,487.0,501.0,500.0,497.0,505.0,518.0,540.0,547.0,571.0,589.0,599.0,625.0,617.0,616.0,642.0,654.0,
264.0,273.0,281.0,285.0,293.0,302.0,294.0,284.0,290.0,288.0,280.0,287.0,283.0,278.0,280.0,271.0,278.0,281.0,278.0,269.0,263.0,265.0,269.0,261.0,260.0,259.0,262.0,252.0,260.0,250.0,249.0,251.0,252.0,261.0,266.0,270.0,265.0,261.0,258.0,252.0,254.0,248.0,251.0,255.0,248.0,257.0,265.0,270.0,267.0,272.0,263.0,257.0,250.0,
280.0,276.0,279.0,272.0,269.0,276.0,272.0,277.0,268.0,267.0,258.0,254.0,249.0,248.0,257.0,252.0,247.0,237.0,250.0,262.0,269.0,269.0,280.0,270.0,273.0,275.0,266.0,276.0,295.0,286.0,293.0,313.0,315.0,308.0,325.0,325.0,324.0,338.0,353.0,356.0,363.0,353.0,369.0,376.0,398.0,389.0,407.0,426.0,424.0,438.0,438.0,439.0,458.0,
406.0,405.0,408.0,417.0,422.0,430.0,430.0,420.0,423.0,414.0,420.0,423.0,422.0,413.0,403.0,395.0,393.0,392.0,396.0,386.0,379.0,372.0,368.0,365.0,359.0,355.0,350.0,352.0,348.0,346.0,343.0,337.0,327.0,321.0,321.0,320.0,327.0,328.0,333.0,343.0,348.0,355.0,364.0,368.0,378.0,377.0,376.0,384.0,382.0,381.0,381.0,386.0,383.0,
284.0,275.0,266.0,263.0,266.0,267.0,274.0,266.0,276.0,272.0,266.0,272.0,262.0,255.0,253.0,255.0,257.0,264.0,272.0,280.0,275.0,266.0,259.0,258.0,266.0,271.0,263.0,265.0,256.0,263.0,256.0,246.0,250.0,240.0,245.0,246.0,241.0,246.0,250.0,254.0,254.0,262.0,256.0,253.0,245.0,236.0,242.0,236.0,242.0,243.0,243.0,247.0,241.0,

