FLIGHT PRICES:

254.0,254.0,267.0,272.0,280.0,281.0,284.0,274.0,283.0,285.0,296.0,306.0,312.0,326.0,322.0,321.0,327.0,328.0,343.0,338.0,334.0,340.0,347.0,340.0,334.0,328.0,336.0,330.0,322.0,319.0,314.0,306.0,299.0,316.0,
394.0,394.0,385.0,385.0,380.0,375.0,382.0,385.0,379.0,372.0,362.0,355.0,353.0,354.0,350.0,342.0,343.0,348.0,350.0,357.0,351.0,352.0,346.0,337.0,336.0,337.0,333.0,334.0,325.0,317.0,313.0,310.0,304.0,296.0,
372.0,372.0,384.0,395.0,409.0,411.0,422.0,419.0,422.0,433.0,436.0,435.0,444.0,445.0,439.0,442.0,455.0,451.0,449.0,447.0,445.0,447.0,457.0,456.0,471.0,469.0,459.0,458.0,457.0,449.0,449.0,455.0,467.0,472.0,
301.0,301.0,291.0,286.0,278.0,271.0,263.0,265.0,256.0,261.0,257.0,252.0,250.0,251.0,245.0,236.0,227.0,229.0,227.0,229.0,219.0,221.0,212.0,205.0,203.0,196.0,193.0,184.0,182.0,177.0,168.0,158.0,158.0,153.0,
397.0,397.0,397.0,399.0,389.0,381.0,376.0,368.0,367.0,365.0,360.0,357.0,357.0,355.0,351.0,343.0,341.0,349.0,349.0,357.0,367.0,370.0,375.0,374.0,374.0,383.0,392.0,401.0,400.0,405.0,414.0,421.0,423.0,431.0,
401.0,401.0,404.0,416.0,422.0,429.0,427.0,435.0,430.0,423.0,415.0,417.0,427.0,429.0,441.0,449.0,454.0,452.0,455.0,450.0,456.0,455.0,455.0,459.0,452.0,462.0,471.0,472.0,464.0,467.0,481.0,485.0,486.0,490.0,
307.0,307.0,304.0,297.0,291.0,281.0,281.0,283.0,283.0,276.0,275.0,269.0,264.0,264.0,256.0,255.0,248.0,249.0,255.0,265.0,274.0,274.0,280.0,282.0,281.0,281.0,286.0,285.0,290.0,290.0,298.0,304.0,310.0,318.0,
268.0,268.0,270.0,271.0,270.0,260.0,259.0,256.0,248.0,245.0,245.0,243.0,244.0,249.0,256.0,260.0,268.0,274.0,275.0,275.0,285.0,285.0,291.0,299.0,298.0,304.0,312.0,315.0,318.0,325.0,323.0,333.0,328.0,335.0,

