FLIGHT PRICES:

304.0,299.0,295.0,302.0,309.0,308.0,303.0,296.0,303.0,297.0,306.0,312.0,316.0,320.0,324.0,314.0,320.0,323.0,320.0,322.0,329.0,319.0,322.0,328.0,334.0,331.0,332.0,327.0,322.0,328.0,328.0,322.0,313.0,313.0,314.0,316.0,307.0,301.0,303.0,297.0,298.0,296.0,292.0,289.0,287.0,282.0,273.0,274.0,264.0,262.0,264.0,260.0,255.0,246.0,
291.0,295.0,294.0,291.0,285.0,280.0,280.0,290.0,292.0,292.0,303.0,293.0,299.0,304.0,303.0,298.0,298.0,295.0,304.0,298.0,307.0,313.0,325.0,317.0,311.0,324.0,340.0,342.0,353.0,360.0,375.0,368.0,363.0,376.0,379.0,385.0,386.0,383.0,374.0,373.0,385.0,390.0,401.0,409.0,424.0,432.0,427.0,423.0,425.0,428.0,421.0,428.0,448.0,471.0,
292.0,292.0,289.0,289.0,293.0,290.0,282.0,273.0,278.0,279.0,291.0,289.0,296.0,307.0,319.0,311.0,326.0,330.0,333.0,328.0,344.0,338.0,351.0,351.0,351.0,352.0,360.0,351.0,344.0,358.0,355.0,366.0,366.0,374.0,375.0,396.0,399.0,413.0,415.0,434.0,427.0,445.0,458.0,449.0,446.0,451.0,472.0,485.0,486.0,485.0,507.0,521.0,512.0,528.0,
323.0,323.0,322.0,315.0,324.0,334.0,337.0,341.0,342.0,344.0,345.0,345.0,345.0,352.0,353.0,362.0,370.0,368.0,378.0,376.0,369.0,363.0,370.0,373.0,386.0,395.0,408.0,399.0,410.0,401.0,404.0,412.0,411.0,417.0,411.0,402.0,393.0,388.0,380.0,380.0,383.0,388.0,397.0,392.0,399.0,410.0,410.0,416.0,426.0,436.0,437.0,449.0,452.0,446.0,
261.0,254.0,244.0,247.0,250.0,243.0,244.0,234.0,236.0,229.0,223.0,222.0,212.0,215.0,206.0,207.0,207.0,197.0,195.0,192.0,193.0,190.0,192.0,190.0,187.0,182.0,179.0,173.0,173.0,173.0,167.0,161.0,155.0,152.0,150.0,150.0,150.0,160.0,164.0,172.0,173.0,174.0,183.0,189.0,191.0,200.0,198.0,198.0,199.0,207.0,209.0,219.0,224.0,220.0,
262.0,259.0,250.0,253.0,260.0,261.0,255.0,247.0,251.0,255.0,252.0,253.0,255.0,253.0,259.0,264.0,267.0,259.0,260.0,250.0,252.0,249.0,242.0,239.0,234.0,234.0,227.0,226.0,220.0,219.0,211.0,209.0,211.0,211.0,221.0,228.0,231.0,230.0,240.0,242.0,249.0,247.0,248.0,252.0,254.0,255.0,259.0,257.0,263.0,264.0,272.0,277.0,286.0,283.0,
280.0,284.0,283.0,287.0,280.0,273.0,268.0,265.0,263.0,274.0,266.0,260.0,265.0,257.0,264.0,260.0,255.0,264.0,256.0,262.0,269.0,259.0,249.0,241.0,243.0,252.0,261.0,254.0,252.0,257.0,253.0,250.0,259.0,250.0,261.0,259.0,268.0,281.0,296.0,290.0,291.0,288.0,286.0,295.0,299.0,309.0,309.0,304.0,307.0,300.0,291.0,289.0,281.0,289.0,
362.0,367.0,371.0,379.0,380.0,384.0,382.0,374.0,370.0,364.0,364.0,367.0,363.0,358.0,361.0,374.0,382.0,394.0,402.0,394.0,406.0,398.0,394.0,393.0,390.0,386.0,399.0,389.0,403.0,416.0,426.0,430.0,431.0,424.0,430.0,432.0,425.0,426.0,432.0,424.0,425.0,447.0,462.0,479.0,501.0,500.0,509.0,525.0,550.0,542.0,541.0,548.0,560.0,562.0,

