FLIGHT PRICES:

322.0,314.0,316.0,308.0,301.0,297.0,296.0,294.0,294.0,293.0,285.0,283.0,292.0,292.0,296.0,298.0,302.0,309.0,309.0,315.0,
384.0,379.0,392.0,390.0,406.0,405.0,405.0,417.0,427.0,421.0,414.0,418.0,432.0,423.0,444.0,437.0,459.0,482.0,475.0,468.0,
342.0,350.0,356.0,357.0,362.0,371.0,375.0,383.0,385.0,386.0,387.0,396.0,405.0,405.0,412.0,419.0,425.0,435.0,444.0,445.0,
274.0,275.0,271.0,263.0,263.0,266.0,268.0,259.0,250.0,246.0,242.0,236.0,233.0,234.0,228.0,233.0,226.0,217.0,222.0,226.0,
374.0,366.0,369.0,385.0,380.0,375.0,366.0,381.0,389.0,406.0,400.0,411.0,411.0,431.0,434.0,427.0,434.0,438.0,429.0,430.0,
361.0,353.0,343.0,343.0,343.0,338.0,334.0,325.0,315.0,324.0,323.0,317.0,308.0,299.0,289.0,284.0,290.0,294.0,300.0,301.0,
475.0,467.0,458.0,471.0,476.0,488.0,492.0,496.0,520.0,523.0,545.0,562.0,555.0,556.0,553.0,554.0,571.0,578.0,590.0,581.0,
248.0,248.0,246.0,249.0,257.0,259.0,262.0,272.0,275.0,277.0,283.0,281.0,286.0,293.0,291.0,298.0,298.0,301.0,309.0,312.0,

